country_name,Source_Code,Source,Year,Unit,Emissions_Quantity,Gas_Name,Type_of_Emissions
Bangladesh,6818,Waste,1998,kt,263,CH4,Emission
Bangladesh,6818,Waste,1999,kt,269,CH4,Emission
Bangladesh,6818,Waste,2000,kt,275,CH4,Emission
Bangladesh,6818,Waste,2001,kt,282,CH4,Emission
Bangladesh,6818,Waste,2002,kt,289,CH4,Emission
Bangladesh,6818,Waste,2003,kt,300,CH4,Emission
Bangladesh,6818,Waste,2004,kt,307,CH4,Emission
Bangladesh,6818,Waste,2005,kt,313,CH4,Emission
Bangladesh,6818,Waste,2006,kt,320,CH4,Emission
Bangladesh,6818,Waste,2007,kt,328,CH4,Emission
Bangladesh,6818,Waste,2008,kt,336,CH4,Emission
Bangladesh,6818,Waste,2009,kt,342,CH4,Emission
Bangladesh,6818,Waste,2010,kt,349,CH4,Emission
Bangladesh,6818,Waste,2011,kt,359,CH4,Emission
Bangladesh,6818,Waste,2012,kt,369,CH4,Emission
Bangladesh,6818,Waste,2013,kt,379,CH4,Emission
Bangladesh,6818,Waste,2014,kt,390,CH4,Emission
Bangladesh,6818,Waste,2015,kt,402,CH4,Emission
Bangladesh,6818,Waste,2016,kt,412,CH4,Emission
Bangladesh,6818,Waste,2017,kt,424,CH4,Emission
Bangladesh,6818,Waste,2018,kt,435,CH4,Emission
Bangladesh,6818,Waste,2019,kt,446,CH4,Emission
Bangladesh,6818,Waste,2020,kt,494,CH4,Emission
Bangladesh,6818,Waste,2021,kt,505,CH4,Emission
Bangladesh,6818,Waste,2022,kt,524,CH4,Emission
Bangladesh,6818,Waste,2023,kt,545,CH4,Emission
Bangladesh,67292,Drained organic soils (CO2),1990,kt,18180.9836,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1991,kt,18180.9836,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1992,kt,18180.9836,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1993,kt,18180.9836,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1994,kt,18180.9836,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1995,kt,18209.9007,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1996,kt,18209.4184,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1997,kt,18198.9288,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1998,kt,18115.9106,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),1999,kt,17985.1869,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2000,kt,17880.49,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2001,kt,17838.7183,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2002,kt,17795.8863,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2003,kt,17782.392,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2004,kt,17694.381,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2005,kt,17700.0622,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2006,kt,17709.0851,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2007,kt,17750.8515,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2008,kt,17748.4516,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2009,kt,17753.3354,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2010,kt,17768.6057,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2011,kt,17674.7195,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2012,kt,17667.7298,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2013,kt,17632.4738,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2014,kt,17573.0162,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2015,kt,17570.1144,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2016,kt,17588.172,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2017,kt,17597.3418,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2018,kt,17594.8629,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2019,kt,17657.9479,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2020,kt,17653.4779,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2021,kt,17629.9991,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2022,kt,17384.3815,CO2,Emission
Bangladesh,67292,Drained organic soils (CO2),2023,kt,17384.3815,CO2,Emission
Bangladesh,6994,On-farm energy use,1990,kt,908.443,CO2,Emission
Bangladesh,6994,On-farm energy use,1991,kt,931.1401,CO2,Emission
Bangladesh,6994,On-farm energy use,1992,kt,1093.5692,CO2,Emission
Bangladesh,6994,On-farm energy use,1993,kt,1163.8577,CO2,Emission
Bangladesh,6994,On-farm energy use,1994,kt,1158.2401,CO2,Emission
Bangladesh,6994,On-farm energy use,1995,kt,1448.6835,CO2,Emission
Bangladesh,6994,On-farm energy use,1996,kt,1518.0112,CO2,Emission
Bangladesh,6994,On-farm energy use,1997,kt,1583.1773,CO2,Emission
Bangladesh,6994,On-farm energy use,1998,kt,1609.4997,CO2,Emission
Bangladesh,6994,On-farm energy use,1999,kt,1768.6105,CO2,Emission
Bangladesh,6994,On-farm energy use,2000,kt,1561.8802,CO2,Emission
Bangladesh,6994,On-farm energy use,2001,kt,2089.4849,CO2,Emission
Bangladesh,6994,On-farm energy use,2002,kt,2166.1951,CO2,Emission
Bangladesh,6994,On-farm energy use,2003,kt,2124.1326,CO2,Emission
Bangladesh,6994,On-farm energy use,2004,kt,2428.6991,CO2,Emission
Bangladesh,6994,On-farm energy use,2005,kt,2724.7515,CO2,Emission
Bangladesh,6994,On-farm energy use,2006,kt,2796.2351,CO2,Emission
Bangladesh,6994,On-farm energy use,2007,kt,2800.0776,CO2,Emission
Bangladesh,6994,On-farm energy use,2008,kt,3031.8402,CO2,Emission
Bangladesh,6994,On-farm energy use,2009,kt,3088.6074,CO2,Emission
Bangladesh,6994,On-farm energy use,2010,kt,2965.0465,CO2,Emission
Bangladesh,6994,On-farm energy use,2011,kt,4115.8726,CO2,Emission
Bangladesh,6994,On-farm energy use,2012,kt,4198.2172,CO2,Emission
Bangladesh,6994,On-farm energy use,2013,kt,3888.4465,CO2,Emission
Bangladesh,6994,On-farm energy use,2014,kt,4028.9957,CO2,Emission
Bangladesh,6994,On-farm energy use,2015,kt,3101.6625,CO2,Emission
Bangladesh,6994,On-farm energy use,2016,kt,3992.5948,CO2,Emission
Bangladesh,6994,On-farm energy use,2017,kt,3818.3851,CO2,Emission
Bangladesh,6994,On-farm energy use,2018,kt,4337.8172,CO2,Emission
Bangladesh,6994,On-farm energy use,2019,kt,4345.0715,CO2,Emission
Bangladesh,6994,On-farm energy use,2020,kt,3823.4934,CO2,Emission
Bangladesh,6994,On-farm energy use,2021,kt,4616.8262,CO2,Emission
Bangladesh,6994,On-farm energy use,2022,kt,5097.6228,CO2,Emission
Bangladesh,6994,On-farm energy use,2023,kt,5097.6228,CO2,Emission
Bangladesh,6751,Forestland,1990,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1991,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1992,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1993,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1994,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1995,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1996,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1997,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1998,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,1999,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,2000,kt,-3.1392,CO2,Emission
Bangladesh,6751,Forestland,2001,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2002,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2003,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2004,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2005,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2006,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2007,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2008,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2009,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2010,kt,1.0956,CO2,Emission
Bangladesh,6751,Forestland,2011,kt,-2746.9347,CO2,Emission
Bangladesh,6751,Forestland,2012,kt,-2746.9347,CO2,Emission
Bangladesh,6751,Forestland,2013,kt,-2746.9347,CO2,Emission
Bangladesh,6751,Forestland,2014,kt,-2746.9347,CO2,Emission
Bangladesh,6751,Forestland,2015,kt,-2746.9347,CO2,Emission
Bangladesh,6751,Forestland,2016,kt,-12700.9567,CO2,Emission
Bangladesh,6751,Forestland,2017,kt,-12700.9567,CO2,Emission
Bangladesh,6751,Forestland,2018,kt,-12700.9567,CO2,Emission
Bangladesh,6751,Forestland,2019,kt,-12700.9567,CO2,Emission
Bangladesh,6751,Forestland,2020,kt,-12700.9567,CO2,Emission
Bangladesh,6751,Forestland,2021,kt,-3207.2033,CO2,Emission
Bangladesh,6751,Forestland,2022,kt,-3207.2033,CO2,Emission
Bangladesh,6751,Forestland,2023,kt,-3207.2033,CO2,Emission
Bangladesh,6750,Net Forest conversion,1990,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1991,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1992,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1993,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1994,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1995,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1996,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1997,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1998,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,1999,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,2000,kt,1037.1392,CO2,Emission
Bangladesh,6750,Net Forest conversion,2001,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2002,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2003,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2004,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2005,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2006,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2007,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2008,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2009,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2010,kt,512.2377,CO2,Emission
Bangladesh,6750,Net Forest conversion,2011,kt,2908.268,CO2,Emission
Bangladesh,6750,Net Forest conversion,2012,kt,2908.268,CO2,Emission
Bangladesh,6750,Net Forest conversion,2013,kt,2908.268,CO2,Emission
Bangladesh,6750,Net Forest conversion,2014,kt,2908.268,CO2,Emission
Bangladesh,6750,Net Forest conversion,2015,kt,2908.268,CO2,Emission
Bangladesh,6750,Net Forest conversion,2016,kt,2903.6234,CO2,Emission
Bangladesh,6750,Net Forest conversion,2017,kt,2903.6234,CO2,Emission
Bangladesh,6750,Net Forest conversion,2018,kt,2903.6234,CO2,Emission
Bangladesh,6750,Net Forest conversion,2019,kt,2903.6234,CO2,Emission
Bangladesh,6750,Net Forest conversion,2020,kt,2903.6234,CO2,Emission
Bangladesh,6750,Net Forest conversion,2021,kt,3390.5367,CO2,Emission
Bangladesh,6750,Net Forest conversion,2022,kt,3390.5367,CO2,Emission
Bangladesh,6750,Net Forest conversion,2023,kt,3390.5367,CO2,Emission
Bangladesh,6993,Fires in organic soils,1990,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1991,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1992,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1993,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1994,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1995,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1996,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1997,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1998,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,1999,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2000,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2001,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2002,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2003,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2004,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2005,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2006,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2007,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2008,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2009,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2010,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2011,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2012,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2013,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2014,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2015,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2016,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2017,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2018,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2019,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2020,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2021,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2022,kt,0,CO2,Emission
Bangladesh,6993,Fires in organic soils,2023,kt,0,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1990,kt,46.5422,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1991,kt,46.5027,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1992,kt,46.5489,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1993,kt,46.6354,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1994,kt,46.6701,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1995,kt,46.8943,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1996,kt,47.2834,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1997,kt,47.3568,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1998,kt,47.4251,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1999,kt,47.474,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2000,kt,47.5512,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2001,kt,47.5735,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2002,kt,47.5995,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2003,kt,47.7817,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2004,kt,47.934,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2005,kt,48.0589,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2006,kt,48.1222,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2007,kt,48.3211,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2008,kt,48.5919,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2009,kt,48.8071,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2010,kt,49.0337,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2011,kt,49.2444,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2012,kt,49.3135,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2013,kt,49.5406,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2014,kt,49.814,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2015,kt,50.0471,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2016,kt,50.6378,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2017,kt,50.8343,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2018,kt,51.0074,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2019,kt,51.1785,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2020,kt,51.2993,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2021,kt,51.5056,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2022,kt,51.6984,CO2,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2023,kt,51.601,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1990,kt,640.7943,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1991,kt,657.2863,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1992,kt,663.2362,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1993,kt,666.4866,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1994,kt,694.0161,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1995,kt,708.2364,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1996,kt,733.7839,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1997,kt,763.7075,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1998,kt,789.7153,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,1999,kt,822.1173,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2000,kt,838.8788,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2001,kt,862.4353,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2002,kt,1577.6469,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2003,kt,1869.3345,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2004,kt,1816.6357,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2005,kt,1765.4461,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2006,kt,1719.4266,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2007,kt,1582.8164,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2008,kt,1334.7186,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2009,kt,1174.3955,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2010,kt,946.9846,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2011,kt,847.8094,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2012,kt,861.683,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2013,kt,896.1383,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2014,kt,760.5067,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2015,kt,764.6755,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2016,kt,915.8747,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2017,kt,831.7286,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2018,kt,681.7324,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2019,kt,707.3054,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2020,kt,1177.8136,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2021,kt,1196.1446,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2022,kt,1196.1446,CO2,Emission
Bangladesh,6504,Fertilizers Manufacturing,2023,kt,1196.1446,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1990,kt,31.664,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1991,kt,31.8104,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1992,kt,36.4937,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1993,kt,38.8514,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1994,kt,10.0251,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1995,kt,12.1391,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1996,kt,25.4862,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1997,kt,13.5659,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1998,kt,23.067,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,1999,kt,63.4958,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2000,kt,62.8907,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2001,kt,49.6463,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2002,kt,91.434,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2003,kt,116.256,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2004,kt,150.9578,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2005,kt,138.1003,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2006,kt,139.1957,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2007,kt,154.6142,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2008,kt,269.7918,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2009,kt,296.9337,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2010,kt,218.4803,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2011,kt,140.5192,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2012,kt,284.7962,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2013,kt,56.5948,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2014,kt,333.2943,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2015,kt,36.0275,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2016,kt,297.5565,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2017,kt,310.1068,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2018,kt,310.0442,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2019,kt,304.7148,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2020,kt,307.9082,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2021,kt,307.9082,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2022,kt,307.9082,CO2,Emission
Bangladesh,6997,Pesticides Manufacturing,2023,kt,307.9082,CO2,Emission
Bangladesh,6506,Food Packaging,1990,kt,1.908,CO2,Emission
Bangladesh,6506,Food Packaging,1991,kt,2.0408,CO2,Emission
Bangladesh,6506,Food Packaging,1992,kt,2.1434,CO2,Emission
Bangladesh,6506,Food Packaging,1993,kt,2.2763,CO2,Emission
Bangladesh,6506,Food Packaging,1994,kt,2.4842,CO2,Emission
Bangladesh,6506,Food Packaging,1995,kt,14.9051,CO2,Emission
Bangladesh,6506,Food Packaging,1996,kt,27.8097,CO2,Emission
Bangladesh,6506,Food Packaging,1997,kt,25.7069,CO2,Emission
Bangladesh,6506,Food Packaging,1998,kt,23.1895,CO2,Emission
Bangladesh,6508,Food Retail,1990,kt,9.5736,CO2,Emission
Bangladesh,6508,Food Retail,1991,kt,4.4275,CO2,Emission
Bangladesh,6508,Food Retail,1992,kt,5.2546,CO2,Emission
Bangladesh,6508,Food Retail,1993,kt,5.7199,CO2,Emission
Bangladesh,6508,Food Retail,1994,kt,6.4589,CO2,Emission
Bangladesh,6508,Food Retail,1995,kt,7.0785,CO2,Emission
Bangladesh,6508,Food Retail,1996,kt,6.8256,CO2,Emission
Bangladesh,6508,Food Retail,1997,kt,7.2581,CO2,Emission
Bangladesh,6508,Food Retail,1998,kt,20.2088,CO2,Emission
Bangladesh,6508,Food Retail,1999,kt,33.3332,CO2,Emission
Bangladesh,6508,Food Retail,2000,kt,43.3893,CO2,Emission
Bangladesh,6508,Food Retail,2001,kt,60.1871,CO2,Emission
Bangladesh,6508,Food Retail,2002,kt,73.5108,CO2,Emission
Bangladesh,6508,Food Retail,2003,kt,82.4824,CO2,Emission
Bangladesh,6508,Food Retail,2004,kt,89.8848,CO2,Emission
Bangladesh,6508,Food Retail,2005,kt,103.4606,CO2,Emission
Bangladesh,6508,Food Retail,2006,kt,160.7789,CO2,Emission
Bangladesh,6508,Food Retail,2007,kt,178.3166,CO2,Emission
Bangladesh,6508,Food Retail,2008,kt,175.8232,CO2,Emission
Bangladesh,6508,Food Retail,2009,kt,206.6698,CO2,Emission
Bangladesh,6508,Food Retail,2010,kt,291.9141,CO2,Emission
Bangladesh,6508,Food Retail,2011,kt,253.1671,CO2,Emission
Bangladesh,6508,Food Retail,2012,kt,268.5229,CO2,Emission
Bangladesh,6508,Food Retail,2013,kt,279.8344,CO2,Emission
Bangladesh,6508,Food Retail,2014,kt,316.0807,CO2,Emission
Bangladesh,6508,Food Retail,2015,kt,347.2163,CO2,Emission
Bangladesh,6508,Food Retail,2016,kt,361.8423,CO2,Emission
Bangladesh,6508,Food Retail,2017,kt,374.8327,CO2,Emission
Bangladesh,6508,Food Retail,2018,kt,390.2549,CO2,Emission
Bangladesh,6508,Food Retail,2019,kt,519.0232,CO2,Emission
Bangladesh,6508,Food Retail,2020,kt,445.3356,CO2,Emission
Bangladesh,6508,Food Retail,2021,kt,601.247,CO2,Emission
Bangladesh,6508,Food Retail,2022,kt,632.0679,CO2,Emission
Bangladesh,6508,Food Retail,2023,kt,632.0679,CO2,Emission
Bangladesh,6505,Food Household Consumption,1990,kt,157.6025,CO2,Emission
Bangladesh,6505,Food Household Consumption,1991,kt,199.1261,CO2,Emission
Bangladesh,6505,Food Household Consumption,1992,kt,198.1829,CO2,Emission
Bangladesh,6505,Food Household Consumption,1993,kt,245.1129,CO2,Emission
Bangladesh,6505,Food Household Consumption,1994,kt,294.5031,CO2,Emission
Bangladesh,6505,Food Household Consumption,1995,kt,333.9243,CO2,Emission
Bangladesh,6505,Food Household Consumption,1996,kt,351.5529,CO2,Emission
Bangladesh,6505,Food Household Consumption,1997,kt,386.1403,CO2,Emission
Bangladesh,6505,Food Household Consumption,1998,kt,435.2248,CO2,Emission
Bangladesh,6505,Food Household Consumption,1999,kt,484.5858,CO2,Emission
Bangladesh,6505,Food Household Consumption,2000,kt,554.717,CO2,Emission
Bangladesh,6505,Food Household Consumption,2001,kt,660.2661,CO2,Emission
Bangladesh,6505,Food Household Consumption,2002,kt,732.8886,CO2,Emission
Bangladesh,6505,Food Household Consumption,2003,kt,786.6245,CO2,Emission
Bangladesh,6505,Food Household Consumption,2004,kt,841.1882,CO2,Emission
Bangladesh,6505,Food Household Consumption,2005,kt,894.7371,CO2,Emission
Bangladesh,6505,Food Household Consumption,2006,kt,994.1153,CO2,Emission
Bangladesh,6505,Food Household Consumption,2007,kt,1054.5859,CO2,Emission
Bangladesh,6505,Food Household Consumption,2008,kt,1052.5472,CO2,Emission
Bangladesh,6505,Food Household Consumption,2009,kt,1124.1208,CO2,Emission
Bangladesh,6505,Food Household Consumption,2010,kt,1302.8339,CO2,Emission
Bangladesh,6505,Food Household Consumption,2011,kt,1373.4164,CO2,Emission
Bangladesh,6505,Food Household Consumption,2012,kt,1485.6276,CO2,Emission
