city_name,sector_name,subsector name,longitude,latitude,gas_name,emissions_quantity,emissions_factor,units,year,Type of Emission
Pirojpur,buildings,non-residential-onsite-fuel-usage,89.99539264,22.51473236,CO2,205.59276,0.0004212199698,t of CO2e_20yr per MJ,2026,Emission
Netrakona,buildings,non-residential-onsite-fuel-usage,90.7927876,24.88535595,CO2,176.30936,0.0002634941758,t of CO2e_20yr per MJ,2026,Emission
Jhenaidah,buildings,non-residential-onsite-fuel-usage,89.12274824,23.49500561,CO2,173.565315,0.000365915,t of CO2e_20yr per MJ,2026,Emission
Faridpur,buildings,non-residential-onsite-fuel-usage,89.87183105,23.4662315,CO2,173.496925,0.0002179036257,t of CO2e_20yr per MJ,2026,Emission
Shariatpur,buildings,non-residential-onsite-fuel-usage,90.42202219,23.22814179,CO2,168.098655,0.0002220158361,t of CO2e_20yr per MJ,2026,Emission
Madaripur,buildings,non-residential-onsite-fuel-usage,90.13017483,23.23116398,CO2,157.999105,0.0002484318901,t of CO2e_20yr per MJ,2026,Emission
Bhola,buildings,non-residential-onsite-fuel-usage,90.7676299,22.39723759,CO2,148.809275,0.0003545273286,t of CO2e_20yr per MJ,2026,Emission
Patuakhali,buildings,non-residential-onsite-fuel-usage,90.49766675,22.25868681,CO2,108.77102,0.0003091392629,t of CO2e_20yr per MJ,2026,Emission
Jhalokati,buildings,non-residential-onsite-fuel-usage,90.12547576,22.56171608,CO2,94.22796,0.0003122531217,t of CO2e_20yr per MJ,2026,Emission
Chuadanga,buildings,non-residential-onsite-fuel-usage,88.82268639,23.60138702,CO2,73.360265,0.0001577536296,t of CO2e_20yr per MJ,2026,Emission
Sunamganj,buildings,non-residential-onsite-fuel-usage,91.39011405,24.88646793,CO2,58.80375,0.0005662444857,t of CO2e_20yr per MJ,2026,Emission
Gopalganj,buildings,non-residential-onsite-fuel-usage,89.86240928,23.10671997,CO2,50.341815,0.0003113039155,t of CO2e_20yr per MJ,2026,Emission
Joypurhat,buildings,non-residential-onsite-fuel-usage,89.09082916,25.06322479,CO2,44.492205,0.0002125086295,t of CO2e_20yr per MJ,2026,Emission
Rangamati,buildings,non-residential-onsite-fuel-usage,92.22334151,22.79609299,CO2,39.53431,0.0002105479288,t of CO2e_20yr per MJ,2026,Emission
Barguna,buildings,non-residential-onsite-fuel-usage,89.97252105,22.14954083,CO2,37.867385,0.0002379090921,t of CO2e_20yr per MJ,2026,Emission
Naogaon,buildings,non-residential-onsite-fuel-usage,88.73828018,24.87316799,CO2,23.621195,0.0001763235347,t of CO2e_20yr per MJ,2026,Emission
Magura,buildings,non-residential-onsite-fuel-usage,89.4566823,23.46960831,CO2,19.309495,0.0003679500213,t of CO2e_20yr per MJ,2026,Emission
Gaibandha,buildings,non-residential-onsite-fuel-usage,89.53627013,25.34347057,CO2,15.422895,0.0002470397565,t of CO2e_20yr per MJ,2026,Emission
Bandarban,buildings,non-residential-onsite-fuel-usage,92.38619595,21.77005291,CO2,14.666245,0.0003858501451,t of CO2e_20yr per MJ,2026,Emission
Sherpur,buildings,non-residential-onsite-fuel-usage,90.09527706,25.09214115,CO2,13.742905,0.0003338176178,t of CO2e_20yr per MJ,2026,Emission
Khagrachhari,buildings,non-residential-onsite-fuel-usage,91.96224023,23.21044445,CO2,13.67417,0.0001798826475,t of CO2e_20yr per MJ,2026,Emission
Meherpur,buildings,non-residential-onsite-fuel-usage,88.70081641,23.78840065,CO2,12.491925,0.0001223912389,t of CO2e_20yr per MJ,2026,Emission
Rajbari,buildings,non-residential-onsite-fuel-usage,89.57524755,23.73533821,CO2,6.59007,0.0002839511927,t of CO2e_20yr per MJ,2026,Emission
Dhaka,buildings,residential-onsite-fuel-usage,90.35663986,23.78322506,CH4,12458.02622,1.07E-06,t of CH4 per MJ,2024,Emission
Chittagong,buildings,residential-onsite-fuel-usage,91.92721178,22.42351341,CH4,6092.20746,8.48E-07,t of CH4 per MJ,2024,Emission
Comilla,buildings,residential-onsite-fuel-usage,91.07641037,23.42176151,CH4,4497.53914,1.24E-06,t of CH4 per MJ,2024,Emission
Mymensingh,buildings,residential-onsite-fuel-usage,90.41626793,24.72212601,CH4,4420.99694,1.28E-06,t of CH4 per MJ,2024,Emission
Gazipur,buildings,residential-onsite-fuel-usage,90.4077623,24.09239292,CH4,4081.2015,8.49E-07,t of CH4 per MJ,2024,Emission
Sylhet,buildings,residential-onsite-fuel-usage,91.95828109,24.89030552,CH4,3233.40575,1.27E-06,t of CH4 per MJ,2024,Emission
Tangail,buildings,residential-onsite-fuel-usage,90.00162472,24.37570572,CH4,3018.61489,1.16E-06,t of CH4 per MJ,2024,Emission
Bogra,buildings,residential-onsite-fuel-usage,89.33140768,24.82984257,CH4,2758.28416,8.49E-07,t of CH4 per MJ,2024,Emission
Noakhali,buildings,residential-onsite-fuel-usage,91.11936714,22.81587782,CH4,2680.75474,2.02E-06,t of CH4 per MJ,2024,Emission
Narayanganj,buildings,residential-onsite-fuel-usage,90.6169717,23.71533775,CH4,2544.80129,7.37E-07,t of CH4 per MJ,2024,Emission
Kishoreganj,buildings,residential-onsite-fuel-usage,90.92785766,24.33687305,CH4,2502.65137,1.89E-06,t of CH4 per MJ,2024,Emission
Sirajganj,buildings,residential-onsite-fuel-usage,89.52299407,24.39875031,CH4,2438.62092,1.39E-06,t of CH4 per MJ,2024,Emission
Dinajpur,buildings,residential-onsite-fuel-usage,88.72473914,25.64259434,CH4,2423.11338,1.08E-06,t of CH4 per MJ,2024,Emission
Brahamanbaria,buildings,residential-onsite-fuel-usage,91.11221975,23.95706463,CH4,2364.09878,1.36E-06,t of CH4 per MJ,2024,Emission
Rangpur,buildings,residential-onsite-fuel-usage,89.26262719,25.63304901,CH4,2346.78827,1.27E-06,t of CH4 per MJ,2024,Emission
Jessore,buildings,residential-onsite-fuel-usage,89.12588422,23.08486843,CH4,2326.11292,1.04E-06,t of CH4 per MJ,2024,Emission
Sunamganj,buildings,residential-onsite-fuel-usage,91.39011405,24.88646793,CH4,2290.21906,2.31E-06,t of CH4 per MJ,2024,Emission
Rajshahi,buildings,residential-onsite-fuel-usage,88.59755044,24.41521168,CH4,2156.78567,7.53E-07,t of CH4 per MJ,2024,Emission
Naogaon,buildings,residential-onsite-fuel-usage,88.73828018,24.87316799,CH4,2135.27927,8.20E-07,t of CH4 per MJ,2024,Emission
Kurigram,buildings,residential-onsite-fuel-usage,89.64450523,25.80355644,CH4,2029.13832,1.68E-06,t of CH4 per MJ,2024,Emission
Netrakona,buildings,residential-onsite-fuel-usage,90.7927876,24.88535595,CH4,1993.11435,1.48E-06,t of CH4 per MJ,2024,Emission
Pabna,buildings,residential-onsite-fuel-usage,89.33856711,24.08094883,CH4,1977.22107,1.13E-06,t of CH4 per MJ,2024,Emission
Jamalpur,buildings,residential-onsite-fuel-usage,89.77782262,24.99966812,CH4,1942.8432,1.60E-06,t of CH4 per MJ,2024,Emission
Cox'S Bazar,buildings,residential-onsite-fuel-usage,92.09185387,21.33263111,CH4,1922.24589,1.07E-06,t of CH4 per MJ,2024,Emission
Habiganj,buildings,residential-onsite-fuel-usage,91.43166194,24.3361721,CH4,1878.01018,1.51E-06,t of CH4 per MJ,2024,Emission
Gaibandha,buildings,residential-onsite-fuel-usage,89.53627013,25.34347057,CH4,1875.44139,1.81E-06,t of CH4 per MJ,2024,Emission
Chandpur,buildings,residential-onsite-fuel-usage,90.8076815,23.24472523,CH4,1874.35848,2.08E-06,t of CH4 per MJ,2024,Emission
Maulvibazar,buildings,residential-onsite-fuel-usage,91.8826094,24.48686098,CH4,1817.81698,1.32E-06,t of CH4 per MJ,2024,Emission
Narsingdi,buildings,residential-onsite-fuel-usage,90.80575237,24.00730515,CH4,1794.88086,1.53E-06,t of CH4 per MJ,2024,Emission
Barisal,buildings,residential-onsite-fuel-usage,90.25002892,22.82380976,CH4,1665.83388,1.23E-06,t of CH4 per MJ,2024,Emission
Satkhira,buildings,residential-onsite-fuel-usage,89.13842168,22.47451782,CH4,1635.7883,1.51E-06,t of CH4 per MJ,2024,Emission
Faridpur,buildings,residential-onsite-fuel-usage,89.87183105,23.4662315,CH4,1623.8688,1.36E-06,t of CH4 per MJ,2024,Emission
Khulna,buildings,residential-onsite-fuel-usage,89.33178875,22.50158978,CH4,1602.86817,7.96E-07,t of CH4 per MJ,2024,Emission
Lakshmipur,buildings,residential-onsite-fuel-usage,90.85837351,22.86313117,CH4,1547.84422,2.65E-06,t of CH4 per MJ,2024,Emission
Nawabganj,buildings,residential-onsite-fuel-usage,88.2608918,24.69153214,CH4,1524.662,9.37E-07,t of CH4 per MJ,2024,Emission
Nilphamari,buildings,residential-onsite-fuel-usage,88.92202762,26.02052784,CH4,1488.86984,1.56E-06,t of CH4 per MJ,2024,Emission
Kushtia,buildings,residential-onsite-fuel-usage,89.02495856,23.94281006,CH4,1478.66048,9.44E-07,t of CH4 per MJ,2024,Emission
Jhenaidah,buildings,residential-onsite-fuel-usage,89.12274824,23.49500561,CH4,1376.09581,1.40E-06,t of CH4 per MJ,2024,Emission
Bhola,buildings,residential-onsite-fuel-usage,90.7676299,22.39723759,CH4,1325.98817,2.69E-06,t of CH4 per MJ,2024,Emission
Natore,buildings,residential-onsite-fuel-usage,89.09054213,24.39326572,CH4,1303.86488,9.39E-07,t of CH4 per MJ,2024,Emission
Feni,buildings,residential-onsite-fuel-usage,91.40197917,23.02090073,CH4,1207.61396,1.29E-06,t of CH4 per MJ,2024,Emission
Thakurgaon,buildings,residential-onsite-fuel-usage,88.31190151,25.93596554,CH4,1192.89752,1.06E-06,t of CH4 per MJ,2024,Emission
Lalmonirhat,buildings,residential-onsite-fuel-usage,89.16543289,26.12210465,CH4,1170.48777,1.85E-06,t of CH4 per MJ,2024,Emission
Sherpur,buildings,residential-onsite-fuel-usage,90.09527706,25.09214115,CH4,1160.86978,1.63E-06,t of CH4 per MJ,2024,Emission
Manikganj,buildings,residential-onsite-fuel-usage,89.94155818,23.83549976,CH4,1143.46169,1.36E-06,t of CH4 per MJ,2024,Emission
Patuakhali,buildings,residential-onsite-fuel-usage,90.49766675,22.25868681,CH4,1139.53882,1.48E-06,t of CH4 per MJ,2024,Emission
Bagerhat,buildings,residential-onsite-fuel-usage,89.74824061,22.40804318,CH4,1097.40472,1.15E-06,t of CH4 per MJ,2024,Emission
Munshiganj,buildings,residential-onsite-fuel-usage,90.43809069,23.52661705,CH4,1059.85507,1.18E-06,t of CH4 per MJ,2024,Emission
Shariatpur,buildings,residential-onsite-fuel-usage,90.42202219,23.22814179,CH4,1012.69466,1.69E-06,t of CH4 per MJ,2024,Emission
Madaripur,buildings,residential-onsite-fuel-usage,90.13017483,23.23116398,CH4,982.47894,1.59E-06,t of CH4 per MJ,2024,Emission
Gopalganj,buildings,residential-onsite-fuel-usage,89.86240928,23.10671997,CH4,978.29757,1.45E-06,t of CH4 per MJ,2024,Emission
Panchagarh,buildings,residential-onsite-fuel-usage,88.54636242,26.32021618,CH4,936.31308,1.29E-06,t of CH4 per MJ,2024,Emission
Chuadanga,buildings,residential-onsite-fuel-usage,88.82268639,23.60138702,CH4,923.68916,8.17E-07,t of CH4 per MJ,2024,Emission
Rajbari,buildings,residential-onsite-fuel-usage,89.57524755,23.73533821,CH4,877.87537,1.64E-06,t of CH4 per MJ,2024,Emission
Pirojpur,buildings,residential-onsite-fuel-usage,89.99539264,22.51473236,CH4,778.43108,2.17E-06,t of CH4 per MJ,2024,Emission
Dhaka,buildings,non-residential-onsite-fuel-usage,90.35663986,23.78322506,CH4,777.164,9.85E-07,t of CH4 per MJ,2024,Emission
Joypurhat,buildings,residential-onsite-fuel-usage,89.09082916,25.06322479,CH4,761.9058,9.23E-07,t of CH4 per MJ,2024,Emission
Magura,buildings,residential-onsite-fuel-usage,89.4566823,23.46960831,CH4,684.61565,1.41E-06,t of CH4 per MJ,2024,Emission
Barguna,buildings,residential-onsite-fuel-usage,89.97252105,22.14954083,CH4,628.98662,1.49E-06,t of CH4 per MJ,2024,Emission
Khagrachhari,buildings,residential-onsite-fuel-usage,91.96224023,23.21044445,CH4,584.54705,8.32E-07,t of CH4 per MJ,2024,Emission
Narail,buildings,residential-onsite-fuel-usage,89.52866845,23.13234139,CH4,575.27212,1.10E-06,t of CH4 per MJ,2024,Emission
Rangamati,buildings,residential-onsite-fuel-usage,92.22334151,22.79609299,CH4,574.18256,6.47E-07,t of CH4 per MJ,2024,Emission
Meherpur,buildings,residential-onsite-fuel-usage,88.70081641,23.78840065,CH4,568.72574,7.84E-07,t of CH4 per MJ,2024,Emission
Jhalokati,buildings,residential-onsite-fuel-usage,90.12547576,22.56171608,CH4,462.37466,1.64E-06,t of CH4 per MJ,2024,Emission
Narayanganj,buildings,non-residential-onsite-fuel-usage,90.6169717,23.71533775,CH4,423.666,6.31E-07,t of CH4 per MJ,2024,Emission
Gazipur,buildings,non-residential-onsite-fuel-usage,90.4077623,24.09239292,CH4,384.406,7.76E-07,t of CH4 per MJ,2024,Emission
Bandarban,buildings,residential-onsite-fuel-usage,92.38619595,21.77005291,CH4,366.15259,1.07E-06,t of CH4 per MJ,2024,Emission
Chittagong,buildings,non-residential-onsite-fuel-usage,91.92721178,22.42351341,CH4,331.8,6.00E-07,t of CH4 per MJ,2024,Emission
Comilla,buildings,non-residential-onsite-fuel-usage,91.07641037,23.42176151,CH4,128.805,1.04E-06,t of CH4 per MJ,2024,Emission
Dinajpur,buildings,non-residential-onsite-fuel-usage,88.72473914,25.64259434,CH4,108.397,9.71E-07,t of CH4 per MJ,2024,Emission
Narsingdi,buildings,non-residential-onsite-fuel-usage,90.80575237,24.00730515,CH4,106.319,1.28E-06,t of CH4 per MJ,2024,Emission
Mymensingh,buildings,non-residential-onsite-fuel-usage,90.41626793,24.72212601,CH4,96.098,8.53E-07,t of CH4 per MJ,2024,Emission
Jessore,buildings,non-residential-onsite-fuel-usage,89.12588422,23.08486843,CH4,71.232,1.02E-06,t of CH4 per MJ,2024,Emission
Cox'S Bazar,buildings,non-residential-onsite-fuel-usage,92.09185387,21.33263111,CH4,70.343,1.00E-06,t of CH4 per MJ,2024,Emission
Sylhet,buildings,non-residential-onsite-fuel-usage,91.95828109,24.89030552,CH4,67.854,9.89E-07,t of CH4 per MJ,2024,Emission
Khulna,buildings,non-residential-onsite-fuel-usage,89.33178875,22.50158978,CH4,65.335,6.39E-07,t of CH4 per MJ,2024,Emission
Munshiganj,buildings,non-residential-onsite-fuel-usage,90.43809069,23.52661705,CH4,60.96,8.58E-07,t of CH4 per MJ,2024,Emission
Habiganj,buildings,non-residential-onsite-fuel-usage,91.43166194,24.3361721,CH4,52.075,9.25E-07,t of CH4 per MJ,2024,Emission
Tangail,buildings,non-residential-onsite-fuel-usage,90.00162472,24.37570572,CH4,50.998,7.92E-07,t of CH4 per MJ,2024,Emission
Sirajganj,buildings,non-residential-onsite-fuel-usage,89.52299407,24.39875031,CH4,41.924,1.31E-06,t of CH4 per MJ,2024,Emission
Rangpur,buildings,non-residential-onsite-fuel-usage,89.26262719,25.63304901,CH4,30.728,1.28E-06,t of CH4 per MJ,2024,Emission
Brahamanbaria,buildings,non-residential-onsite-fuel-usage,91.11221975,23.95706463,CH4,30.629,1.19E-06,t of CH4 per MJ,2024,Emission
Nilphamari,buildings,non-residential-onsite-fuel-usage,88.92202762,26.02052784,CH4,30.564,1.41E-06,t of CH4 per MJ,2024,Emission
Panchagarh,buildings,non-residential-onsite-fuel-usage,88.54636242,26.32021618,CH4,28.997,1.22E-06,t of CH4 per MJ,2024,Emission
Kishoreganj,buildings,non-residential-onsite-fuel-usage,90.92785766,24.33687305,CH4,28.834,1.58E-06,t of CH4 per MJ,2024,Emission
Thakurgaon,buildings,non-residential-onsite-fuel-usage,88.31190151,25.93596554,CH4,28.185,9.45E-07,t of CH4 per MJ,2024,Emission
Bagerhat,buildings,non-residential-onsite-fuel-usage,89.74824061,22.40804318,CH4,27.278,6.17E-07,t of CH4 per MJ,2024,Emission
Bogra,buildings,non-residential-onsite-fuel-usage,89.33140768,24.82984257,CH4,26.461,7.41E-07,t of CH4 per MJ,2024,Emission
Rajshahi,buildings,non-residential-onsite-fuel-usage,88.59755044,24.41521168,CH4,26.321,5.29E-07,t of CH4 per MJ,2024,Emission
Satkhira,buildings,non-residential-onsite-fuel-usage,89.13842168,22.47451782,CH4,25.548,1.33E-06,t of CH4 per MJ,2024,Emission
Nawabganj,buildings,non-residential-onsite-fuel-usage,88.2608918,24.69153214,CH4,25.479,1.88E-06,t of CH4 per MJ,2024,Emission
Jamalpur,buildings,non-residential-onsite-fuel-usage,89.77782262,24.99966812,CH4,24.335,1.57E-06,t of CH4 per MJ,2024,Emission
Manikganj,buildings,non-residential-onsite-fuel-usage,89.94155818,23.83549976,CH4,23.993,1.11E-06,t of CH4 per MJ,2024,Emission
Pabna,buildings,non-residential-onsite-fuel-usage,89.33856711,24.08094883,CH4,23.474,9.66E-07,t of CH4 per MJ,2024,Emission
Kushtia,buildings,non-residential-onsite-fuel-usage,89.02495856,23.94281006,CH4,21.493,7.80E-07,t of CH4 per MJ,2024,Emission
Chandpur,buildings,non-residential-onsite-fuel-usage,90.8076815,23.24472523,CH4,21.4,1.80E-06,t of CH4 per MJ,2024,Emission
Kurigram,buildings,non-residential-onsite-fuel-usage,89.64450523,25.80355644,CH4,18.849,1.84E-06,t of CH4 per MJ,2024,Emission
Natore,buildings,non-residential-onsite-fuel-usage,89.09054213,24.39326572,CH4,18.403,8.47E-07,t of CH4 per MJ,2024,Emission
Lakshmipur,buildings,non-residential-onsite-fuel-usage,90.85837351,22.86313117,CH4,18.28,2.26E-06,t of CH4 per MJ,2024,Emission
Lalmonirhat,buildings,non-residential-onsite-fuel-usage,89.16543289,26.12210465,CH4,17.771,1.85E-06,t of CH4 per MJ,2024,Emission
Noakhali,buildings,non-residential-onsite-fuel-usage,91.11936714,22.81587782,CH4,16.812,1.99E-06,t of CH4 per MJ,2024,Emission
Feni,buildings,non-residential-onsite-fuel-usage,91.40197917,23.02090073,CH4,15.807,1.16E-06,t of CH4 per MJ,2024,Emission
Maulvibazar,buildings,non-residential-onsite-fuel-usage,91.8826094,24.48686098,CH4,14.997,1.37E-06,t of CH4 per MJ,2024,Emission
Barisal,buildings,non-residential-onsite-fuel-usage,90.25002892,22.82380976,CH4,14.673,6.92E-07,t of CH4 per MJ,2024,Emission
Narail,buildings,non-residential-onsite-fuel-usage,89.52866845,23.13234139,CH4,9.085,1.04E-06,t of CH4 per MJ,2024,Emission
Faridpur,buildings,non-residential-onsite-fuel-usage,89.87183105,23.4662315,CH4,8.805,1.25E-06,t of CH4 per MJ,2024,Emission
Madaripur,buildings,non-residential-onsite-fuel-usage,90.13017483,23.23116398,CH4,8.775,1.43E-06,t of CH4 per MJ,2024,Emission
Shariatpur,buildings,non-residential-onsite-fuel-usage,90.42202219,23.22814179,CH4,8.515,1.31E-06,t of CH4 per MJ,2024,Emission
Netrakona,buildings,non-residential-onsite-fuel-usage,90.7927876,24.88535595,CH4,8.476,1.34E-06,t of CH4 per MJ,2024,Emission
Pirojpur,buildings,non-residential-onsite-fuel-usage,89.99539264,22.51473236,CH4,8.325,1.80E-06,t of CH4 per MJ,2024,Emission
Bhola,buildings,non-residential-onsite-fuel-usage,90.7676299,22.39723759,CH4,8.255,2.09E-06,t of CH4 per MJ,2024,Emission
Jhenaidah,buildings,non-residential-onsite-fuel-usage,89.12274824,23.49500561,CH4,6.749,1.62E-06,t of CH4 per MJ,2024,Emission
Jhalokati,buildings,non-residential-onsite-fuel-usage,90.12547576,22.56171608,CH4,4.516,1.59E-06,t of CH4 per MJ,2024,Emission
Patuakhali,buildings,non-residential-onsite-fuel-usage,90.49766675,22.25868681,CH4,4.46,1.40E-06,t of CH4 per MJ,2024,Emission
Chuadanga,buildings,non-residential-onsite-fuel-usage,88.82268639,23.60138702,CH4,3.11,7.33E-07,t of CH4 per MJ,2024,Emission
Sunamganj,buildings,non-residential-onsite-fuel-usage,91.39011405,24.88646793,CH4,2.497,2.58E-06,t of CH4 per MJ,2024,Emission
Joypurhat,buildings,non-residential-onsite-fuel-usage,89.09082916,25.06322479,CH4,2.021,1.06E-06,t of CH4 per MJ,2024,Emission
Gopalganj,buildings,non-residential-onsite-fuel-usage,89.86240928,23.10671997,CH4,1.957,1.37E-06,t of CH4 per MJ,2024,Emission
Barguna,buildings,non-residential-onsite-fuel-usage,89.97252105,22.14954083,CH4,1.946,1.26E-06,t of CH4 per MJ,2024,Emission
Rangamati,buildings,non-residential-onsite-fuel-usage,92.22334151,22.79609299,CH4,1.571,8.42E-07,t of CH4 per MJ,2024,Emission
Naogaon,buildings,non-residential-onsite-fuel-usage,88.73828018,24.87316799,CH4,0.98,7.92E-07,t of CH4 per MJ,2024,Emission
Gaibandha,buildings,non-residential-onsite-fuel-usage,89.53627013,25.34347057,CH4,0.86,1.48E-06,t of CH4 per MJ,2024,Emission
Magura,buildings,non-residential-onsite-fuel-usage,89.4566823,23.46960831,CH4,0.684,1.58E-06,t of CH4 per MJ,2024,Emission
Sherpur,buildings,non-residential-onsite-fuel-usage,90.09527706,25.09214115,CH4,0.675,1.72E-06,t of CH4 per MJ,2024,Emission
Meherpur,buildings,non-residential-onsite-fuel-usage,88.70081641,23.78840065,CH4,0.541,5.86E-07,t of CH4 per MJ,2024,Emission
Khagrachhari,buildings,non-residential-onsite-fuel-usage,91.96224023,23.21044445,CH4,0.502,6.70E-07,t of CH4 per MJ,2024,Emission
Bandarban,buildings,non-residential-onsite-fuel-usage,92.38619595,21.77005291,CH4,0.466,1.14E-06,t of CH4 per MJ,2024,Emission
Rajbari,buildings,non-residential-onsite-fuel-usage,89.57524755,23.73533821,CH4,0.343,1.66E-06,t of CH4 per MJ,2024,Emission
Dhaka,buildings,residential-onsite-fuel-usage,90.35663986,23.78322506,CH4,12486.65393,1.07E-06,t of CH4 per MJ,2025,Emission
Chittagong,buildings,residential-onsite-fuel-usage,91.92721178,22.42351341,CH4,6138.90629,8.50E-07,t of CH4 per MJ,2025,Emission
Comilla,buildings,residential-onsite-fuel-usage,91.07641037,23.42176151,CH4,4565.41447,1.24E-06,t of CH4 per MJ,2025,Emission
Mymensingh,buildings,residential-onsite-fuel-usage,90.41626793,24.72212601,CH4,4502.35263,1.28E-06,t of CH4 per MJ,2025,Emission
Gazipur,buildings,residential-onsite-fuel-usage,90.4077623,24.09239292,CH4,4114.97845,8.51E-07,t of CH4 per MJ,2025,Emission
Sylhet,buildings,residential-onsite-fuel-usage,91.95828109,24.89030552,CH4,3263.64108,1.27E-06,t of CH4 per MJ,2025,Emission
Tangail,buildings,residential-onsite-fuel-usage,90.00162472,24.37570572,CH4,3078.34962,1.16E-06,t of CH4 per MJ,2025,Emission
Noakhali,buildings,residential-onsite-fuel-usage,91.11936714,22.81587782,CH4,2796.71705,2.02E-06,t of CH4 per MJ,2025,Emission
Bogra,buildings,residential-onsite-fuel-usage,89.33140768,24.82984257,CH4,2767.76895,8.49E-07,t of CH4 per MJ,2025,Emission
Narayanganj,buildings,residential-onsite-fuel-usage,90.6169717,23.71533775,CH4,2553.16453,7.37E-07,t of CH4 per MJ,2025,Emission
Kishoreganj,buildings,residential-onsite-fuel-usage,90.92785766,24.33687305,CH4,2524.12761,1.89E-06,t of CH4 per MJ,2025,Emission
Sirajganj,buildings,residential-onsite-fuel-usage,89.52299407,24.39875031,CH4,2452.46191,1.40E-06,t of CH4 per MJ,2025,Emission
Dinajpur,buildings,residential-onsite-fuel-usage,88.72473914,25.64259434,CH4,2438.87289,1.09E-06,t of CH4 per MJ,2025,Emission
Jessore,buildings,residential-onsite-fuel-usage,89.12588422,23.08486843,CH4,2397.48399,1.04E-06,t of CH4 per MJ,2025,Emission
Brahamanbaria,buildings,residential-onsite-fuel-usage,91.11221975,23.95706463,CH4,2388.05339,1.36E-06,t of CH4 per MJ,2025,Emission
Rangpur,buildings,residential-onsite-fuel-usage,89.26262719,25.63304901,CH4,2370.07837,1.28E-06,t of CH4 per MJ,2025,Emission
Sunamganj,buildings,residential-onsite-fuel-usage,91.39011405,24.88646793,CH4,2335.32455,2.32E-06,t of CH4 per MJ,2025,Emission
Rajshahi,buildings,residential-onsite-fuel-usage,88.59755044,24.41521168,CH4,2165.364,7.53E-07,t of CH4 per MJ,2025,Emission
Naogaon,buildings,residential-onsite-fuel-usage,88.73828018,24.87316799,CH4,2143.59129,8.20E-07,t of CH4 per MJ,2025,Emission
Kurigram,buildings,residential-onsite-fuel-usage,89.64450523,25.80355644,CH4,2101.56705,1.68E-06,t of CH4 per MJ,2025,Emission
Netrakona,buildings,residential-onsite-fuel-usage,90.7927876,24.88535595,CH4,2050.45825,1.48E-06,t of CH4 per MJ,2025,Emission
Pabna,buildings,residential-onsite-fuel-usage,89.33856711,24.08094883,CH4,1986.95147,1.13E-06,t of CH4 per MJ,2025,Emission
Jamalpur,buildings,residential-onsite-fuel-usage,89.77782262,24.99966812,CH4,1973.47497,1.60E-06,t of CH4 per MJ,2025,Emission
Cox'S Bazar,buildings,residential-onsite-fuel-usage,92.09185387,21.33263111,CH4,1955.6422,1.06E-06,t of CH4 per MJ,2025,Emission
Chandpur,buildings,residential-onsite-fuel-usage,90.8076815,23.24472523,CH4,1937.69099,2.08E-06,t of CH4 per MJ,2025,Emission
Gaibandha,buildings,residential-onsite-fuel-usage,89.53627013,25.34347057,CH4,1915.8398,1.82E-06,t of CH4 per MJ,2025,Emission
Habiganj,buildings,residential-onsite-fuel-usage,91.43166194,24.3361721,CH4,1905.65645,1.51E-06,t of CH4 per MJ,2025,Emission
Maulvibazar,buildings,residential-onsite-fuel-usage,91.8826094,24.48686098,CH4,1835.33842,1.32E-06,t of CH4 per MJ,2025,Emission
Narsingdi,buildings,residential-onsite-fuel-usage,90.80575237,24.00730515,CH4,1816.89931,1.54E-06,t of CH4 per MJ,2025,Emission
Barisal,buildings,residential-onsite-fuel-usage,90.25002892,22.82380976,CH4,1749.85389,1.24E-06,t of CH4 per MJ,2025,Emission
Satkhira,buildings,residential-onsite-fuel-usage,89.13842168,22.47451782,CH4,1701.61611,1.51E-06,t of CH4 per MJ,2025,Emission
Faridpur,buildings,residential-onsite-fuel-usage,89.87183105,23.4662315,CH4,1658.43206,1.36E-06,t of CH4 per MJ,2025,Emission
Lakshmipur,buildings,residential-onsite-fuel-usage,90.85837351,22.86313117,CH4,1639.93604,2.65E-06,t of CH4 per MJ,2025,Emission
Khulna,buildings,residential-onsite-fuel-usage,89.33178875,22.50158978,CH4,1635.74018,8.00E-07,t of CH4 per MJ,2025,Emission
Nawabganj,buildings,residential-onsite-fuel-usage,88.2608918,24.69153214,CH4,1533.14376,9.37E-07,t of CH4 per MJ,2025,Emission
Nilphamari,buildings,residential-onsite-fuel-usage,88.92202762,26.02052784,CH4,1521.00728,1.56E-06,t of CH4 per MJ,2025,Emission
Kushtia,buildings,residential-onsite-fuel-usage,89.02495856,23.94281006,CH4,1485.93151,9.44E-07,t of CH4 per MJ,2025,Emission
Bhola,buildings,residential-onsite-fuel-usage,90.7676299,22.39723759,CH4,1393.76656,2.69E-06,t of CH4 per MJ,2025,Emission
Jhenaidah,buildings,residential-onsite-fuel-usage,89.12274824,23.49500561,CH4,1387.62998,1.40E-06,t of CH4 per MJ,2025,Emission
Natore,buildings,residential-onsite-fuel-usage,89.09054213,24.39326572,CH4,1307.97631,9.39E-07,t of CH4 per MJ,2025,Emission
Feni,buildings,residential-onsite-fuel-usage,91.40197917,23.02090073,CH4,1222.31231,1.29E-06,t of CH4 per MJ,2025,Emission
Thakurgaon,buildings,residential-onsite-fuel-usage,88.31190151,25.93596554,CH4,1209.06976,1.06E-06,t of CH4 per MJ,2025,Emission
